node,activity_count,retweet_ratio,mention_ratio,reply_ratio,activity_span,is_active
14668,0,0.0,0.0,0.0,0,0
14723,4,0.5,0.25,0.25,208881,1
14729,1,0.0,1.0,0.0,0,1
14731,0,0.0,0.0,0.0,0,0
14733,0,0.0,0.0,0.0,0,0
14734,0,0.0,0.0,0.0,0,0
14739,1,1.0,0.0,0.0,0,1
14787,0,0.0,0.0,0.0,0,0
14790,3,1.0,0.0,0.0,244,1
14805,0,0.0,0.0,0.0,0,0
14825,18,0.4444444444444444,0.4444444444444444,0.1111111111111111,571102,1
14837,2,0.0,0.5,0.5,0,1
14859,2,0.0,0.5,0.5,0,1
14887,0,0.0,0.0,0.0,0,0
14946,0,0.0,0.0,0.0,0,0
14957,67,0.34328358208955223,0.5373134328358209,0.11940298507462686,422687,1
14975,2,0.0,0.5,0.5,0,1
14980,0,0.0,0.0,0.0,0,0
14992,2,0.0,0.5,0.5,0,1
15028,1,1.0,0.0,0.0,0,1
15030,0,0.0,0.0,0.0,0,0
15036,0,0.0,0.0,0.0,0,0
15067,1,1.0,0.0,0.0,0,1
15071,0,0.0,0.0,0.0,0,0
15113,2,0.0,0.5,0.5,0,1
15119,1,1.0,0.0,0.0,0,1
15120,3,0.6666666666666666,0.3333333333333333,0.0,83070,1
15131,1,1.0,0.0,0.0,0,1
15158,1,0.0,1.0,0.0,0,1
15171,2,1.0,0.0,0.0,109356,1
15177,4,0.25,0.5,0.25,2574,1
15182,1,0.0,1.0,0.0,0,1
15194,0,0.0,0.0,0.0,0,0
15196,5,0.8,0.2,0.0,227106,1
15203,1,1.0,0.0,0.0,0,1
15210,50,0.4,0.5,0.1,357885,1
15217,4,0.0,0.5,0.5,6200,1
15240,2,1.0,0.0,0.0,93199,1
15247,2,0.0,0.5,0.5,0,1
15260,0,0.0,0.0,0.0,0,0
15261,1,1.0,0.0,0.0,0,1
15291,2,0.0,1.0,0.0,4269,1
15310,5,0.2,0.4,0.4,35352,1
15313,0,0.0,0.0,0.0,0,0
15342,0,0.0,0.0,0.0,0,0
15349,3,0.6666666666666666,0.3333333333333333,0.0,667,1
15354,0,0.0,0.0,0.0,0,0
15359,4,0.75,0.25,0.0,145862,1
15401,2,0.5,0.5,0.0,40502,1
15404,6,0.16666666666666666,0.5,0.3333333333333333,139673,1
15462,1,1.0,0.0,0.0,0,1
15498,2,0.5,0.5,0.0,0,1
15518,2,0.5,0.5,0.0,154181,1
15520,3,0.6666666666666666,0.3333333333333333,0.0,154544,1
15538,0,0.0,0.0,0.0,0,0
15556,2,1.0,0.0,0.0,6498,1
15595,3,0.6666666666666666,0.3333333333333333,0.0,383391,1
15606,1,0.0,1.0,0.0,0,1
15724,11,0.7272727272727273,0.2727272727272727,0.0,179587,1
15726,1,0.0,1.0,0.0,0,1
15759,0,0.0,0.0,0.0,0,0
15769,4,0.0,0.5,0.5,5651,1
15778,5,0.6,0.4,0.0,212275,1
15780,2,0.5,0.5,0.0,0,1
15783,2,0.5,0.5,0.0,347970,1
15801,31,0.6129032258064516,0.25806451612903225,0.12903225806451613,254816,1
15835,2,0.5,0.5,0.0,206332,1
15846,0,0.0,0.0,0.0,0,0
15869,1,1.0,0.0,0.0,0,1
15893,0,0.0,0.0,0.0,0,0
15896,2,0.5,0.5,0.0,4988,1
15908,1,1.0,0.0,0.0,0,1
15915,1,0.0,1.0,0.0,0,1
15921,1,0.0,1.0,0.0,0,1
15924,0,0.0,0.0,0.0,0,0
15926,4,0.0,0.75,0.25,10358,1
15969,0,0.0,0.0,0.0,0,0
15971,1,1.0,0.0,0.0,0,1
15972,6,0.16666666666666666,0.6666666666666666,0.16666666666666666,265096,1
15975,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,69674,1
15996,3,0.3333333333333333,0.6666666666666666,0.0,39460,1
15998,0,0.0,0.0,0.0,0,0
16003,3,0.0,1.0,0.0,5699,1
16006,2,0.5,0.5,0.0,0,1
16017,12,0.3333333333333333,0.5833333333333334,0.08333333333333333,308310,1
16022,11,0.09090909090909091,0.45454545454545453,0.45454545454545453,355010,1
16065,1,1.0,0.0,0.0,0,1
16069,1,1.0,0.0,0.0,0,1
16073,0,0.0,0.0,0.0,0,0
16077,0,0.0,0.0,0.0,0,0
16078,2,1.0,0.0,0.0,87982,1
16080,2,1.0,0.0,0.0,35403,1
16091,4,0.5,0.5,0.0,271276,1
16106,1,1.0,0.0,0.0,0,1
16107,0,0.0,0.0,0.0,0,0
16108,0,0.0,0.0,0.0,0,0
16142,0,0.0,0.0,0.0,0,0
16150,0,0.0,0.0,0.0,0,0
16160,1,1.0,0.0,0.0,0,1
16164,4,1.0,0.0,0.0,53895,1
16165,2,0.5,0.5,0.0,4148,1
16174,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,157341,1
16188,9,0.3333333333333333,0.4444444444444444,0.2222222222222222,37930,1
16190,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,3037,1
16196,2,1.0,0.0,0.0,69487,1
16201,1,1.0,0.0,0.0,0,1
16203,1,1.0,0.0,0.0,0,1
16210,6,0.3333333333333333,0.5,0.16666666666666666,262292,1
16212,0,0.0,0.0,0.0,0,0
16218,2,0.5,0.5,0.0,1506,1
16219,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,13028,1
16221,5,0.6,0.4,0.0,9505,1
16222,0,0.0,0.0,0.0,0,0
16223,2,1.0,0.0,0.0,157401,1
16326,1,1.0,0.0,0.0,0,1
16335,0,0.0,0.0,0.0,0,0
16442,2,0.0,1.0,0.0,35449,1
16483,1,0.0,1.0,0.0,0,1
16487,3,0.0,0.6666666666666666,0.3333333333333333,3468,1
16488,1,0.0,1.0,0.0,0,1
16491,1,0.0,1.0,0.0,0,1
16539,1,1.0,0.0,0.0,0,1
16596,1,1.0,0.0,0.0,0,1
16597,0,0.0,0.0,0.0,0,0
16598,6,0.5,0.5,0.0,35277,1
16604,0,0.0,0.0,0.0,0,0
16618,0,0.0,0.0,0.0,0,0
16623,2,1.0,0.0,0.0,98475,1
16627,0,0.0,0.0,0.0,0,0
16649,3,0.6666666666666666,0.3333333333333333,0.0,235776,1
16681,2,0.5,0.5,0.0,0,1
16687,0,0.0,0.0,0.0,0,0
16690,3,0.0,0.6666666666666666,0.3333333333333333,2093,1
16699,3,0.0,1.0,0.0,9816,1
16713,0,0.0,0.0,0.0,0,0
16744,2,0.0,0.5,0.5,0,1
16752,0,0.0,0.0,0.0,0,0
16768,1,0.0,1.0,0.0,0,1
16820,1,0.0,1.0,0.0,0,1
16832,0,0.0,0.0,0.0,0,0
16861,1,1.0,0.0,0.0,0,1
16865,0,0.0,0.0,0.0,0,0
16872,3,0.3333333333333333,0.6666666666666666,0.0,1464,1
16875,1,0.0,1.0,0.0,0,1
16877,0,0.0,0.0,0.0,0,0
16883,1,0.0,1.0,0.0,0,1
16901,4,0.0,0.75,0.25,0,1
16924,2,0.0,0.5,0.5,0,1
16934,2,1.0,0.0,0.0,20712,1
16950,7,0.42857142857142855,0.5714285714285714,0.0,75259,1
16953,1,1.0,0.0,0.0,0,1
16954,8,0.0,0.75,0.25,5802,1
16970,52,0.5384615384615384,0.46153846153846156,0.0,529211,1
16973,5,0.8,0.2,0.0,289785,1
16974,0,0.0,0.0,0.0,0,0
16976,3,1.0,0.0,0.0,133663,1
16981,0,0.0,0.0,0.0,0,0
16986,1,0.0,1.0,0.0,0,1
16996,0,0.0,0.0,0.0,0,0
17012,4,0.75,0.25,0.0,8297,1
17017,1,1.0,0.0,0.0,0,1
17021,0,0.0,0.0,0.0,0,0
17030,1,1.0,0.0,0.0,0,1
17037,1,1.0,0.0,0.0,0,1
17045,0,0.0,0.0,0.0,0,0
17087,0,0.0,0.0,0.0,0,0
17109,5,0.6,0.4,0.0,34884,1
17120,4,0.0,0.5,0.5,53307,1
17162,2,0.5,0.5,0.0,242,1
17173,5,0.2,0.8,0.0,75730,1
17175,6,0.16666666666666666,0.6666666666666666,0.16666666666666666,113950,1
17179,1,1.0,0.0,0.0,0,1
17182,3,1.0,0.0,0.0,80445,1
17205,4,0.5,0.25,0.25,163884,1
17218,1,1.0,0.0,0.0,0,1
17232,0,0.0,0.0,0.0,0,0
17240,3,0.6666666666666666,0.3333333333333333,0.0,93541,1
17242,0,0.0,0.0,0.0,0,0
17260,0,0.0,0.0,0.0,0,0
17280,0,0.0,0.0,0.0,0,0
17294,0,0.0,0.0,0.0,0,0
17305,1,0.0,1.0,0.0,0,1
17312,0,0.0,0.0,0.0,0,0
17316,0,0.0,0.0,0.0,0,0
17333,3,1.0,0.0,0.0,91970,1
17355,1,1.0,0.0,0.0,0,1
17365,1,0.0,1.0,0.0,0,1
17447,0,0.0,0.0,0.0,0,0
17462,1,1.0,0.0,0.0,0,1
17465,1,1.0,0.0,0.0,0,1
17489,0,0.0,0.0,0.0,0,0
17496,0,0.0,0.0,0.0,0,0
17508,9,0.6666666666666666,0.3333333333333333,0.0,127720,1
17511,1,1.0,0.0,0.0,0,1
17515,2,1.0,0.0,0.0,263914,1
17525,4,0.5,0.5,0.0,512,1
17526,1,0.0,1.0,0.0,0,1
17528,1,0.0,1.0,0.0,0,1
17560,0,0.0,0.0,0.0,0,0
17565,1,1.0,0.0,0.0,0,1
17571,0,0.0,0.0,0.0,0,0
17575,1,0.0,1.0,0.0,0,1
17603,0,0.0,0.0,0.0,0,0
17626,1,0.0,1.0,0.0,0,1
17642,1,1.0,0.0,0.0,0,1
17665,0,0.0,0.0,0.0,0,0
17677,1,1.0,0.0,0.0,0,1
17678,0,0.0,0.0,0.0,0,0
17680,2,0.5,0.5,0.0,200665,1
17695,0,0.0,0.0,0.0,0,0
17728,0,0.0,0.0,0.0,0,0
17732,0,0.0,0.0,0.0,0,0
17743,3,0.0,1.0,0.0,127,1
17777,1,1.0,0.0,0.0,0,1
17859,0,0.0,0.0,0.0,0,0
17866,6,0.0,0.5,0.5,20622,1
17871,0,0.0,0.0,0.0,0,0
17874,1,0.0,1.0,0.0,0,1
17881,0,0.0,0.0,0.0,0,0
17885,1,1.0,0.0,0.0,0,1
17917,1,1.0,0.0,0.0,0,1
17921,1,1.0,0.0,0.0,0,1
17929,1,1.0,0.0,0.0,0,1
17930,2,0.0,1.0,0.0,706,1
17946,0,0.0,0.0,0.0,0,0
17951,3,0.6666666666666666,0.3333333333333333,0.0,2975,1
17985,1,1.0,0.0,0.0,0,1
18038,12,0.5833333333333334,0.4166666666666667,0.0,347372,1
18052,5,0.6,0.4,0.0,58775,1
18065,4,0.25,0.5,0.25,125166,1
18069,2,0.0,0.5,0.5,0,1
18076,15,0.0,0.8666666666666667,0.13333333333333333,256800,1
18081,0,0.0,0.0,0.0,0,0
18093,0,0.0,0.0,0.0,0,0
18099,0,0.0,0.0,0.0,0,0
18105,9,0.1111111111111111,0.6666666666666666,0.2222222222222222,168582,1
18107,0,0.0,0.0,0.0,0,0
18108,0,0.0,0.0,0.0,0,0
18114,1,1.0,0.0,0.0,0,1
18116,0,0.0,0.0,0.0,0,0
18124,0,0.0,0.0,0.0,0,0
18125,4,0.75,0.25,0.0,87194,1
18126,2,0.5,0.5,0.0,0,1
18130,1,1.0,0.0,0.0,0,1
18131,2,0.5,0.5,0.0,1112,1
18132,1,1.0,0.0,0.0,0,1
18143,0,0.0,0.0,0.0,0,0
18145,2,0.0,1.0,0.0,0,1
18149,1,0.0,1.0,0.0,0,1
18150,2,0.0,0.5,0.5,0,1
18153,0,0.0,0.0,0.0,0,0
18157,0,0.0,0.0,0.0,0,0
18160,0,0.0,0.0,0.0,0,0
18166,0,0.0,0.0,0.0,0,0
18173,1,0.0,1.0,0.0,0,1
18187,1,1.0,0.0,0.0,0,1
18189,4,0.5,0.25,0.25,73172,1
18199,0,0.0,0.0,0.0,0,0
18215,2,0.0,0.5,0.5,0,1
18217,0,0.0,0.0,0.0,0,0
18227,2,1.0,0.0,0.0,32378,1
18231,1,1.0,0.0,0.0,0,1
18237,2,0.0,0.5,0.5,0,1
18284,2,1.0,0.0,0.0,18154,1
18288,0,0.0,0.0,0.0,0,0
18289,1,1.0,0.0,0.0,0,1
18319,2,0.0,1.0,0.0,8482,1
18320,0,0.0,0.0,0.0,0,0
18348,1,1.0,0.0,0.0,0,1
18349,5,0.4,0.6,0.0,347233,1
18355,1,0.0,1.0,0.0,0,1
18416,3,0.6666666666666666,0.3333333333333333,0.0,13,1
18423,1,1.0,0.0,0.0,0,1
18469,5,0.8,0.2,0.0,65378,1
18490,10,0.2,0.5,0.3,336527,1
18526,1,1.0,0.0,0.0,0,1
18529,1,1.0,0.0,0.0,0,1
18535,1,1.0,0.0,0.0,0,1
18540,4,0.5,0.5,0.0,246624,1
18547,0,0.0,0.0,0.0,0,0
18581,1,0.0,1.0,0.0,0,1
18585,2,0.5,0.5,0.0,0,1
18595,1,1.0,0.0,0.0,0,1
18606,4,0.0,0.5,0.5,375,1
18625,0,0.0,0.0,0.0,0,0
18630,1,0.0,1.0,0.0,0,1
18648,1,1.0,0.0,0.0,0,1
18654,0,0.0,0.0,0.0,0,0
18668,0,0.0,0.0,0.0,0,0
18694,6,0.8333333333333334,0.16666666666666666,0.0,43712,1
18702,3,0.0,1.0,0.0,203,1
18714,1,1.0,0.0,0.0,0,1
18722,0,0.0,0.0,0.0,0,0
18725,2,0.5,0.5,0.0,0,1
18730,0,0.0,0.0,0.0,0,0
18737,0,0.0,0.0,0.0,0,0
18740,24,0.4166666666666667,0.5,0.08333333333333333,35318,1
18748,0,0.0,0.0,0.0,0,0
18760,1,0.0,1.0,0.0,0,1
18770,2,1.0,0.0,0.0,117632,1
18815,0,0.0,0.0,0.0,0,0
18817,0,0.0,0.0,0.0,0,0
18818,0,0.0,0.0,0.0,0,0
18826,5,0.8,0.2,0.0,192983,1
18827,0,0.0,0.0,0.0,0,0
18847,1,1.0,0.0,0.0,0,1
18865,1,1.0,0.0,0.0,0,1
18868,2,0.5,0.5,0.0,177177,1
18879,4,0.0,1.0,0.0,165816,1
18892,1,0.0,1.0,0.0,0,1
18926,7,0.5714285714285714,0.42857142857142855,0.0,20842,1
18929,0,0.0,0.0,0.0,0,0
18944,9,0.1111111111111111,0.8888888888888888,0.0,29989,1
19148,7,0.2857142857142857,0.7142857142857143,0.0,2698,1
19153,0,0.0,0.0,0.0,0,0
19154,1,1.0,0.0,0.0,0,1
19174,4,0.5,0.5,0.0,90120,1
19181,1,1.0,0.0,0.0,0,1
19190,2,0.0,0.5,0.5,0,1
19193,1,1.0,0.0,0.0,0,1
19210,5,0.6,0.2,0.2,233230,1
19212,0,0.0,0.0,0.0,0,0
19214,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,33627,1
19218,5,0.2,0.6,0.2,180410,1
19232,1,1.0,0.0,0.0,0,1
19242,0,0.0,0.0,0.0,0,0
19245,6,0.6666666666666666,0.3333333333333333,0.0,163356,1
19250,0,0.0,0.0,0.0,0,0
19255,0,0.0,0.0,0.0,0,0
19258,16,0.375,0.5,0.125,273285,1
19278,2,1.0,0.0,0.0,802,1
19282,6,0.5,0.5,0.0,97442,1
19323,0,0.0,0.0,0.0,0,0
19339,0,0.0,0.0,0.0,0,0
19343,8,0.375,0.625,0.0,89590,1
19345,3,0.6666666666666666,0.3333333333333333,0.0,8,1
19348,0,0.0,0.0,0.0,0,0
19367,2,0.0,0.5,0.5,0,1
19373,0,0.0,0.0,0.0,0,0
19396,0,0.0,0.0,0.0,0,0
19399,0,0.0,0.0,0.0,0,0
19411,0,0.0,0.0,0.0,0,0
19514,2,0.0,0.5,0.5,0,1
19527,2,1.0,0.0,0.0,77548,1
19559,0,0.0,0.0,0.0,0,0
19571,0,0.0,0.0,0.0,0,0
19604,42,0.30952380952380953,0.5714285714285714,0.11904761904761904,281511,1
19624,0,0.0,0.0,0.0,0,0
19628,2,1.0,0.0,0.0,86460,1
19658,0,0.0,0.0,0.0,0,0
19666,1,1.0,0.0,0.0,0,1
19669,1,1.0,0.0,0.0,0,1
19672,1,1.0,0.0,0.0,0,1
19690,1,1.0,0.0,0.0,0,1
19700,3,0.6666666666666666,0.3333333333333333,0.0,7564,1
19701,2,0.5,0.5,0.0,0,1
19710,1,1.0,0.0,0.0,0,1
19724,1,1.0,0.0,0.0,0,1
19733,1,1.0,0.0,0.0,0,1
19778,0,0.0,0.0,0.0,0,0
19782,1,1.0,0.0,0.0,0,1
19791,1,1.0,0.0,0.0,0,1
19796,3,0.3333333333333333,0.6666666666666666,0.0,0,1
19837,20,0.65,0.35,0.0,165175,1
19840,0,0.0,0.0,0.0,0,0
19844,1,1.0,0.0,0.0,0,1
19861,0,0.0,0.0,0.0,0,0
19863,0,0.0,0.0,0.0,0,0
19869,0,0.0,0.0,0.0,0,0
19872,0,0.0,0.0,0.0,0,0
19878,0,0.0,0.0,0.0,0,0
19880,23,0.17391304347826086,0.8260869565217391,0.0,173252,1
20008,1,1.0,0.0,0.0,0,1
20021,1,1.0,0.0,0.0,0,1
20053,2,0.0,1.0,0.0,36756,1
20055,1,1.0,0.0,0.0,0,1
20067,0,0.0,0.0,0.0,0,0
20068,1,0.0,1.0,0.0,0,1
20073,15,0.3333333333333333,0.5333333333333333,0.13333333333333333,226583,1
20076,2,0.5,0.5,0.0,0,1
20080,1,1.0,0.0,0.0,0,1
20081,1,0.0,1.0,0.0,0,1
20111,0,0.0,0.0,0.0,0,0
20115,1,1.0,0.0,0.0,0,1
20122,3,0.6666666666666666,0.3333333333333333,0.0,7276,1
20128,0,0.0,0.0,0.0,0,0
20134,0,0.0,0.0,0.0,0,0
20139,0,0.0,0.0,0.0,0,0
20163,4,0.25,0.75,0.0,204561,1
20170,0,0.0,0.0,0.0,0,0
20173,1,0.0,1.0,0.0,0,1
20199,0,0.0,0.0,0.0,0,0
20218,0,0.0,0.0,0.0,0,0
20220,4,0.5,0.25,0.25,29027,1
20223,1,0.0,1.0,0.0,0,1
20230,1,1.0,0.0,0.0,0,1
20245,4,0.0,0.75,0.25,6233,1
20251,4,0.5,0.5,0.0,9977,1
20254,1,1.0,0.0,0.0,0,1
20262,3,1.0,0.0,0.0,101121,1
20271,4,0.5,0.25,0.25,179746,1
20293,0,0.0,0.0,0.0,0,0
20299,3,0.0,0.6666666666666666,0.3333333333333333,196,1
20359,5,0.0,0.8,0.2,88733,1
20365,0,0.0,0.0,0.0,0,0
20367,17,0.7058823529411765,0.29411764705882354,0.0,92277,1
20375,1,0.0,1.0,0.0,0,1
20383,2,0.0,0.5,0.5,0,1
20390,0,0.0,0.0,0.0,0,0
20393,2,0.0,1.0,0.0,3576,1
20403,0,0.0,0.0,0.0,0,0
20458,0,0.0,0.0,0.0,0,0
20461,2,0.5,0.5,0.0,171,1
20522,0,0.0,0.0,0.0,0,0
20548,2,0.0,1.0,0.0,124089,1
20554,3,0.6666666666666666,0.3333333333333333,0.0,78688,1
20556,0,0.0,0.0,0.0,0,0
20559,1,0.0,1.0,0.0,0,1
20562,0,0.0,0.0,0.0,0,0
20592,0,0.0,0.0,0.0,0,0
20601,2,1.0,0.0,0.0,1803,1
20689,1,1.0,0.0,0.0,0,1
20697,1,0.0,1.0,0.0,0,1
20703,0,0.0,0.0,0.0,0,0
20712,1,1.0,0.0,0.0,0,1
20716,9,0.6666666666666666,0.3333333333333333,0.0,364998,1
20772,1,1.0,0.0,0.0,0,1
20790,0,0.0,0.0,0.0,0,0
20802,0,0.0,0.0,0.0,0,0
20863,1,0.0,1.0,0.0,0,1
20869,1,1.0,0.0,0.0,0,1
20871,0,0.0,0.0,0.0,0,0
20876,5,0.4,0.6,0.0,431895,1
20880,2,0.0,1.0,0.0,0,1
20885,1,0.0,1.0,0.0,0,1
20922,24,0.125,0.4583333333333333,0.4166666666666667,83874,1
20951,2,0.5,0.5,0.0,0,1
20952,1,1.0,0.0,0.0,0,1
20959,1,1.0,0.0,0.0,0,1
20982,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,109507,1
21006,2,0.0,1.0,0.0,375647,1
21057,1,0.0,1.0,0.0,0,1
21121,3,0.6666666666666666,0.3333333333333333,0.0,79463,1
21123,0,0.0,0.0,0.0,0,0
21174,0,0.0,0.0,0.0,0,0
21199,1,0.0,1.0,0.0,0,1
21250,1,0.0,1.0,0.0,0,1
21299,4,0.75,0.25,0.0,57474,1
21309,1,0.0,1.0,0.0,0,1
21337,0,0.0,0.0,0.0,0,0
21345,2,0.0,1.0,0.0,0,1
21371,1,1.0,0.0,0.0,0,1
21386,10,0.7,0.3,0.0,284518,1
21423,4,0.0,0.75,0.25,0,1
21426,1,1.0,0.0,0.0,0,1
21432,2,0.0,0.5,0.5,0,1
21448,0,0.0,0.0,0.0,0,0
21450,2,0.0,0.5,0.5,0,1
21469,3,0.0,1.0,0.0,223217,1
21578,1,0.0,1.0,0.0,0,1
21585,10,0.1,0.8,0.1,192678,1
21586,1,1.0,0.0,0.0,0,1
21588,3,0.0,1.0,0.0,4266,1
21590,0,0.0,0.0,0.0,0,0
21686,7,0.0,0.5714285714285714,0.42857142857142855,5926,1
21692,1,1.0,0.0,0.0,0,1
21717,2,1.0,0.0,0.0,3791,1
21720,0,0.0,0.0,0.0,0,0
21731,0,0.0,0.0,0.0,0,0
21744,0,0.0,0.0,0.0,0,0
21778,0,0.0,0.0,0.0,0,0
21833,1,1.0,0.0,0.0,0,1
21846,0,0.0,0.0,0.0,0,0
21856,0,0.0,0.0,0.0,0,0
21861,0,0.0,0.0,0.0,0,0
21929,33,0.6060606060606061,0.3939393939393939,0.0,444461,1
21933,0,0.0,0.0,0.0,0,0
21949,2,0.0,1.0,0.0,94020,1
21980,0,0.0,0.0,0.0,0,0
21983,2,0.0,1.0,0.0,0,1
21985,0,0.0,0.0,0.0,0,0
22199,2,1.0,0.0,0.0,42685,1
22250,1,1.0,0.0,0.0,0,1
22252,0,0.0,0.0,0.0,0,0
22273,4,0.5,0.5,0.0,106,1
22339,20,0.4,0.4,0.2,470314,1
22360,1,0.0,1.0,0.0,0,1
22365,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,88894,1
22418,1,1.0,0.0,0.0,0,1
22437,1,1.0,0.0,0.0,0,1
22455,3,0.0,1.0,0.0,90,1
22458,6,0.8333333333333334,0.16666666666666666,0.0,267490,1
22498,0,0.0,0.0,0.0,0,0
22510,2,0.0,1.0,0.0,78648,1
22518,2,0.5,0.5,0.0,1219,1
22566,2,0.5,0.5,0.0,0,1
22573,0,0.0,0.0,0.0,0,0
22580,2,0.5,0.5,0.0,0,1
22590,0,0.0,0.0,0.0,0,0
22593,3,0.0,0.6666666666666666,0.3333333333333333,48327,1
22595,0,0.0,0.0,0.0,0,0
22596,0,0.0,0.0,0.0,0,0
22606,0,0.0,0.0,0.0,0,0
22608,0,0.0,0.0,0.0,0,0
22627,12,0.5,0.4166666666666667,0.08333333333333333,181007,1
22634,1,1.0,0.0,0.0,0,1
22645,1,1.0,0.0,0.0,0,1
22668,4,0.25,0.5,0.25,215022,1
22675,2,0.5,0.5,0.0,0,1
22678,0,0.0,0.0,0.0,0,0
22681,1,1.0,0.0,0.0,0,1
22700,0,0.0,0.0,0.0,0,0
22713,1,1.0,0.0,0.0,0,1
22714,1,0.0,1.0,0.0,0,1
22721,0,0.0,0.0,0.0,0,0
22722,1,1.0,0.0,0.0,0,1
22734,1,1.0,0.0,0.0,0,1
22762,0,0.0,0.0,0.0,0,0
22775,1,0.0,1.0,0.0,0,1
22779,5,0.0,0.8,0.2,100,1
22781,2,0.5,0.5,0.0,0,1
22784,3,0.6666666666666666,0.3333333333333333,0.0,4558,1
22798,5,0.6,0.4,0.0,132619,1
22804,2,0.5,0.5,0.0,1037,1
22806,0,0.0,0.0,0.0,0,0
22809,3,0.0,0.6666666666666666,0.3333333333333333,455,1
22832,3,0.6666666666666666,0.3333333333333333,0.0,6505,1
22875,1,0.0,1.0,0.0,0,1
22902,3,0.0,1.0,0.0,0,1
22962,0,0.0,0.0,0.0,0,0
22969,1,1.0,0.0,0.0,0,1
22990,1,1.0,0.0,0.0,0,1
22997,18,0.16666666666666666,0.7222222222222222,0.1111111111111111,111827,1
23003,0,0.0,0.0,0.0,0,0
23014,0,0.0,0.0,0.0,0,0
23019,0,0.0,0.0,0.0,0,0
23020,0,0.0,0.0,0.0,0,0
23048,0,0.0,0.0,0.0,0,0
23049,1,1.0,0.0,0.0,0,1
23087,0,0.0,0.0,0.0,0,0
23096,0,0.0,0.0,0.0,0,0
23117,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,4705,1
23118,1,0.0,1.0,0.0,0,1
23129,0,0.0,0.0,0.0,0,0
23130,0,0.0,0.0,0.0,0,0
23132,0,0.0,0.0,0.0,0,0
23197,1,1.0,0.0,0.0,0,1
23210,0,0.0,0.0,0.0,0,0
23236,7,0.8571428571428571,0.14285714285714285,0.0,203320,1
23276,0,0.0,0.0,0.0,0,0
23283,2,0.0,1.0,0.0,8371,1
23303,0,0.0,0.0,0.0,0,0
23314,0,0.0,0.0,0.0,0,0
23371,1,1.0,0.0,0.0,0,1
23389,0,0.0,0.0,0.0,0,0
23395,5,0.4,0.6,0.0,84255,1
23399,16,0.375,0.5,0.125,130666,1
23417,1,1.0,0.0,0.0,0,1
23430,1,0.0,1.0,0.0,0,1
23434,0,0.0,0.0,0.0,0,0
23455,1,0.0,1.0,0.0,0,1
23460,1,1.0,0.0,0.0,0,1
23461,0,0.0,0.0,0.0,0,0
23472,1,1.0,0.0,0.0,0,1
23537,0,0.0,0.0,0.0,0,0
23538,2,0.5,0.5,0.0,0,1
23539,1,0.0,1.0,0.0,0,1
23576,0,0.0,0.0,0.0,0,0
23604,0,0.0,0.0,0.0,0,0
23663,0,0.0,0.0,0.0,0,0
23668,3,1.0,0.0,0.0,1817,1
23688,0,0.0,0.0,0.0,0,0
23690,0,0.0,0.0,0.0,0,0
23796,5,0.0,0.8,0.2,32244,1
23816,0,0.0,0.0,0.0,0,0
23823,0,0.0,0.0,0.0,0,0
23854,0,0.0,0.0,0.0,0,0
23946,7,0.14285714285714285,0.8571428571428571,0.0,175847,1
23951,0,0.0,0.0,0.0,0,0
23956,10,0.4,0.6,0.0,216728,1
23960,9,0.4444444444444444,0.3333333333333333,0.2222222222222222,152466,1
23991,2,1.0,0.0,0.0,56178,1
24012,2,1.0,0.0,0.0,43816,1
24048,1,1.0,0.0,0.0,0,1
24079,2,1.0,0.0,0.0,2518,1
24099,0,0.0,0.0,0.0,0,0
24156,0,0.0,0.0,0.0,0,0
24192,1,0.0,1.0,0.0,0,1
24194,1,1.0,0.0,0.0,0,1
24197,0,0.0,0.0,0.0,0,0
24205,1,1.0,0.0,0.0,0,1
24227,1,0.0,1.0,0.0,0,1
24251,0,0.0,0.0,0.0,0,0
24257,0,0.0,0.0,0.0,0,0
24335,3,0.6666666666666666,0.3333333333333333,0.0,74623,1
24371,4,0.0,0.75,0.25,140773,1
24389,0,0.0,0.0,0.0,0,0
24418,2,0.5,0.5,0.0,84290,1
24453,2,0.5,0.5,0.0,59522,1
24595,3,0.0,1.0,0.0,54996,1
24610,0,0.0,0.0,0.0,0,0
24642,2,0.5,0.5,0.0,0,1
24644,2,0.0,0.5,0.5,0,1
24673,1,0.0,1.0,0.0,0,1
24676,7,0.7142857142857143,0.2857142857142857,0.0,159,1
24703,0,0.0,0.0,0.0,0,0
24714,1,1.0,0.0,0.0,0,1
24742,0,0.0,0.0,0.0,0,0
24765,1,1.0,0.0,0.0,0,1
24792,2,0.0,0.5,0.5,0,1
24804,0,0.0,0.0,0.0,0,0
24821,6,0.8333333333333334,0.16666666666666666,0.0,259605,1
24831,0,0.0,0.0,0.0,0,0
24857,1,1.0,0.0,0.0,0,1
24882,1,1.0,0.0,0.0,0,1
24883,1,1.0,0.0,0.0,0,1
24917,0,0.0,0.0,0.0,0,0
